485	-0.118979	-3.71009	-3.82907
486	-0.116423	-3.76125	-3.87768
487	-0.113829	-3.82169	-3.93552
488	-0.110597	-3.87588	-3.98648
489	-0.10794	-3.93126	-4.03919
490	-0.104435	-3.99275	-4.09719
491	-0.100601	-4.04853	-4.14913
492	-0.0967995	-4.1004	-4.1972
493	-0.0930272	-4.15977	-4.25279
494	-0.0888185	-4.20611	-4.29493
495	-0.0834806	-4.25819	-4.34168
496	-0.0787297	-4.3004	-4.37913
497	-0.0735481	-4.34718	-4.42073
498	-0.0683202	-4.38379	-4.45211
499	-0.0620222	-4.43667	-4.49869
500	-0.0553461	-4.46521	-4.52055
501	-0.0484608	-4.50955	-4.55801
502	-0.0408385	-4.53889	-4.57973
503	-0.0332092	-4.57177	-4.60498
504	-0.0250247	-4.59872	-4.62375
505	-0.0154664	-4.62746	-4.64293
506	-0.00623736	-4.65605	-4.66228
507	0.00294589	-4.67686	-4.67391
508	0.0142714	-4.7083	-4.69403
509	0.0264058	-4.73829	-4.71189
510	0.038604	-4.76151	-4.72291
511	0.0505216	-4.78578	-4.73526
512	0.0639772	-4.80734	-4.74337
513	0.0786341	-4.8415	-4.76287
514	0.094072	-4.86347	-4.7694
515	0.11001	-4.90071	-4.7907
516	0.127098	-4.9378	-4.8107
517	0.147246	-4.96988	-4.82263
518	0.165273	-5.00468	-4.83941
519	0.185543	-5.04979	-4.86425
520	0.206518	-5.10509	-4.89858
521	0.228115	-5.15481	-4.9267
522	0.25163	-5.22612	-4.97449
523	0.278479	-5.27215	-4.99368
524	0.303596	-5.34733	-5.04374
525	0.328131	-5.41744	-5.08931
526	0.35671	-5.50494	-5.14823
527	0.385587	-5.59651	-5.21093
528	0.415834	-5.70018	-5.28435
529	0.448768	-5.80618	-5.35741
530	0.483329	-5.9002	-5.41687
531	0.520249	-6.01507	-5.49483
532	0.556835	-6.13403	-5.5772
533	0.591001	-6.2593	-5.6683
534	0.633268	-6.3894	-5.75613
535	0.66782	-6.52209	-5.85427
536	0.710243	-6.66097	-5.95073
537	0.752573	-6.77877	-6.0262
538	0.797654	-6.91491	-6.11725
539	0.840509	-7.02872	-6.18821
540	0.889414	-7.14697	-6.25756
541	0.931297	-7.2717	-6.3404
542	0.981715	-7.36927	-6.38756
543	1.03418	-7.4693	-6.43512
544	1.07587	-7.55929	-6.48342
545	1.13084	-7.63906	-6.50822
546	1.17546	-7.71086	-6.53541
547	1.22557	-7.75849	-6.53292
548	1.27302	-7.80039	-6.52738
549	1.32038	-7.85068	-6.5303
550	1.37064	-7.87207	-6.50143
551	1.41736	-7.89799	-6.48063
552	1.45866	-7.87194	-6.41328
553	1.51123	-7.86381	-6.35259
554	1.54592	-7.83446	-6.28854
555	1.58816	-7.80258	-6.21443
556	1.61144	-7.74316	-6.13172
557	1.65169	-7.69608	-6.04439
558	1.68252	-7.6179	-5.93538
559	1.71588	-7.54943	-5.83356
560	1.74212	-7.47246	-5.73035
561	1.75896	-7.3867	-5.62774
562	1.78548	-7.30843	-5.52295
563	1.80033	-7.19771	-5.39738
564	1.81512	-7.10967	-5.29455
565	1.82986	-7.0024	-5.17254
566	1.83316	-6.91672	-5.08356
567	1.83776	-6.82277	-4.98501
568	1.84224	-6.73285	-4.89061
569	1.83969	-6.66956	-4.82987
570	1.84387	-6.58677	-4.74291
571	1.81912	-6.50398	-4.68486
